44
43
44
43
47
48
43
42
43
42
43
45
43
41
42
48
45
43
42
44
46
46
44
43
41
40
43
42
43
44
43
42
41
41
42
43
44
41
42
43
44
45
43
46
43
45
42
40
43
44
41
41
44
42
40
44
43
45
44
43
44
42
41
42
43
44
42
41
40
41
41
42
41
42
44
44
47
44
43
47
48
46
48
44
44
46
44
45
43
46
45
44
45
43
47
44
41
43
39
40
44
44
41
41
41
45
42
44
46
43
43
41
42
40
44
45
46
45
47
41
39
40
41
43
43
42
38
39
40
42
45
46
43
39
38
40
42
41
40
37
37
37
40
37
40
40
41
40
43
43
40
37
40
39
38
39
40
38
39
38
38
43
41
39
40
43
41
42
43
44
44
38
41
41
40
40
43
43
41
40
42
38
39
44
40
41
44
45
44
41
40
40
39
40
41
40
41
41
40
40
38
41
40
39
39
40
43
44
41
45
41
42
40
43
43
41
42
42
42
41
43
49
44
43
42
43
42
43
44
41
43
43
45
44
44
44
45
44
43
41
43
43
42
41
43
42
42
43
41
43
43
41
38
39
39
39
40
37
37
37
39
42
41
42
39
41
43
44
45
41
41
41
41
41
43
44
42
41
43
44
43
41
43
42
42
39
40
42
42
38
41
39
40
38
40
45
44
43
41
40
39
41
41
42
45
43
42
41
41
42
43
46
44
46
46
40
42
43
45
44
43
42
43
43
45
43
43
40
41
41
42
39
43
41
41
42
46
46
43
42
40
38
38
39
40
40
38
37
39
40
41
40
41
40
38
40
40
43
39
42
42
41
43
44
44
41
42
42
39
40
42
42
38
38
39
40
37
39
39
39
40
40
39
39
37
39
39
38
38
38
43
37
38
42
43
41
41
42
43
40
42
41
45
39
39
39
38
39
42
38
38
40
40
41
40
44
44
43
41
40
37
39
38
40
38
39
37
36
39
39
37
40
42
45
44
43
47
47
43
42
45
45
47
48
46
45
44
44
44
45
42
45
42
41
41
42
41
42
42
41
43
41
43
41
44
42
42
46
44
44
43
44
41
42
45
43
43
44
44
45
44
45
46
45
44
44
48
44
44
43
41
41
41
42
41
42
44
41
41
41
37
41
39
39
40
40
37
39
38
40
42
38
37
39
41
43
47
40
40
41
44
42
40
42
42
42
43
43
44
42
45
42
41
40
41
41
39
37
43
44
43
45
45
45
45
41
42
42
42
42
40
45
39
41
42
42
38
41
39
37
40
38
37
42
41
40
41
40
41
44
42
43
40
44
41
40
39
40
41
39
38
40
41
42
41
43
43
43
40
41
41
42
41
40
39
40
40
40
39
39
37
40
39
39
40
39
38
37
38
38
38
39
38
44
45
42
42
41
42
41
42
40
43
43
41
40
41
42
40
40
41
41
43
43
41
41
39
44
46
40
43
41
42
42
40
40
42
39
39
43
40
39
37
40
42
40
41
44
43
40
40
40
40
40
46
41
39
39
41
41
38
41
39
39
37
40
39
41
38
41
40
38
37
43
43
44
41
39
39
39
38
38
40
38
41
42
38
38
39
41
38
39
41
42
42
40
43
45
44
44
44
40
41
42
41
40
40
43
43
44
45
41
39
41
39
41
43
43
40
41
43
41
42
41
41
39
38
43
42
43
42
39
39
38
40
40
40
42
42
43
43
43
43
45
41
42
41
42
42
44
42
39
41
39
40
39
44
44
40
40
38
41
38
39
40
37
40
40
40
41
41
41
40
39
38
40
37
39
38
44
45
45
43
41
43
41
43
44
43
44
43
47
43
46
44
44
41
40
42
41
43
40
41
40
42
44
42
41
40
41
43
41
39
40
37
41
42
42
40
41
37
40
42
42
39
42
41
42
43
41
41
42
41
42
40
41
43
39
43
40
42
41
41
39
40
48
47
43
40
39
38
40
42
41
41
37
38
37
43
38
37
39
39
40
39
38
37
38
37
39
38
37
39
39
40
39
37
38
43
40
41
40
37
39
40
42
38
37
40
39
38
40
41
39
39
37
38
40
39
38
40
43
41
44
40
38
39
39
39
39
38
38
39
39
41
39
39
39
43
38
42
38
39
39
38
41
39
40
42
43
40
39
42
41
43
42
43
40
38
40
40
40
40
40
43
41
40
41
41
40
38
42
41
40
38
37
39
39
39
41
39
41
41
40
39
42
40
41
41
41
42
40
43
42
44
45
42
43
43
39
40
41
42
40
43
40
42
47
43
41
